fullCate,alterCate,group
18337718,37718,18
18331872,31872,18
19323935,23935,19
18342415,42415,18
19336873,36873,19
19329316,29316,19
19312117,12117,19
18341284,41284,18
16349395,49395,16
1833503,3503,18
18348898,48898,18
18341212,41212,18
19232762,32762,19
18347388,47388,18
18342389,42389,18
16338158,38158,16
18338299,38299,18
16340985,40985,16
18343165,43165,18
19333363,33363,19
19332479,32479,19
18331731,31731,18
18337658,37658,18
18349519,49519,18
18342470,42470,18
19239373,39373,19
1927153,7153,19
16349184,49184,16
18338006,38006,18
18240491,40491,18
19334411,34411,19
16349107,49107,16
18342216,42216,18
18349569,49569,18
1939854,9854,19
16349248,49248,16
18243160,43160,18
18342416,42416,18
19333722,33722,19
19347146,47146,19
1937142,7142,19
18342497,42497,18
18340302,40302,18
18345905,45905,18
1938467,8467,19
18342352,42352,18
1832375,2375,18
18347386,47386,18
18222863,22863,18
16349112,49112,16
193872,872,19
1832201,2201,18
18342494,42494,18
18331907,31907,18
18349562,49562,18
18234532,34532,18
18334946,34946,18
20322946,22946,20
1922006,2006,19
16349368,49368,16
19336630,36630,19
19332009,32009,19
19337727,37727,19
16349283,49283,16
18342421,42421,18
18249508,49508,18
18324008,24008,18
18342398,42398,18
18342405,42405,18
18242211,42211,18
18240643,40643,18
18326328,26328,18
19231555,31555,19
18338574,38574,18
1832939,2939,18
1822196,2196,18
18242480,42480,18
18341925,41925,18
19239011,39011,19
1939198,9198,19
19338254,38254,19
18342422,42422,18
16349297,49297,16
18322874,22874,18
18345585,45585,18
18344572,44572,18
19336639,36639,19
18349528,49528,18
19224515,24515,19
18337299,37299,18
18342413,42413,18
16349271,49271,16
18342562,42562,18
18334959,34959,18
18341861,41861,18
19337729,37729,19
18323252,23252,18
18342073,42073,18
18341872,41872,18
18331764,31764,18
18342468,42468,18
19333176,33176,19
1921028,1028,19
1822200,2200,18
18342424,42424,18
18319590,19590,18
18314525,14525,18
18332236,32236,18
18342465,42465,18
18345887,45887,18
18342542,42542,18
1822198,2198,18
19238141,38141,19
18342392,42392,18
16349333,49333,16
16349376,49376,16
18341356,41356,18
18338541,38541,18
18231716,31716,18
1832499,2499,18
1934372,4372,19
18331893,31893,18
18237666,37666,18
19348961,48961,19
1832919,2919,18
1832878,2878,18
19337823,37823,19
18340240,40240,18
18341302,41302,18
18340756,40756,18
18314304,14304,18
1832903,2903,18
1932076,2076,19
1833099,3099,18
1937477,7477,19
18326160,26160,18
16349336,49336,16
18313021,13021,18
19331552,31552,19
19336644,36644,19
18340644,40644,18
18338573,38573,18
18242544,42544,18
18337931,37931,18
18342511,42511,18
19324019,24019,19
18349564,49564,18
18319169,19169,18
18235245,35245,18
1833119,3119,18
18335253,35253,18
18234882,34882,18
18342369,42369,18
18249511,49511,18
18341394,41394,18
18320877,20877,18
193869,869,19
1932030,2030,19
18342485,42485,18
20322930,22930,20
1833316,3316,18
1934751,4751,19
16249290,49290,16
18344075,44075,18
18349566,49566,18
18343878,43878,18
18337710,37710,18
18340645,40645,18
19337721,37721,19
1833132,3132,18
19348759,48759,19
18342553,42553,18
18342411,42411,18
18342499,42499,18
18336640,36640,18
18336848,36848,18
19337541,37541,19
18338553,38553,18
1833857,3857,18
20322923,22923,20
19335279,35279,19
1822208,2208,18
18337126,37126,18
18332902,32902,18
18332258,32258,18
18337144,37144,18
18336626,36626,18
192898,898,19
1832983,2983,18
18349512,49512,18
18338302,38302,18
18318051,18051,18
19217301,17301,19
18342551,42551,18
19324015,24015,19
18334929,34929,18
18337648,37648,18
18232789,32789,18
18349563,49563,18
18324589,24589,18
18342558,42558,18
18242491,42491,18
18323040,23040,18
19332036,32036,19
1833363,3363,18
16349313,49313,16
1936435,6435,19
18343196,43196,18
18338550,38550,18
18212245,12245,18
18338303,38303,18
1833345,3345,18
19347174,47174,19
18332939,32939,18
18349514,49514,18
1829586,9586,18
18340764,40764,18
1934753,4753,19
18249701,49701,18
18333706,33706,18
18334425,34425,18
18349559,49559,18
16349503,49503,16
1932068,2068,19
18322155,22155,18
18342559,42559,18
19322114,22114,19
18337300,37300,18
18313350,13350,18
18343164,43164,18
18237655,37655,18
19332474,32474,19
18341868,41868,18
1832379,2379,18
18341928,41928,18
18311573,11573,18
18334424,34424,18
18335256,35256,18
18341809,41809,18
18336617,36617,18
19334254,34254,19
1921998,1998,19
1833094,3094,18
18342383,42383,18
18332578,32578,18
18331818,31818,18
18334537,34537,18
1939149,9149,19
1833464,3464,18
18349561,49561,18
19342842,42842,19
18327522,27522,18
1833175,3175,18
18323010,23010,18
16249358,49358,16
18342215,42215,18
18337680,37680,18
18342509,42509,18
18312115,12115,18
18343169,43169,18
18337664,37664,18
18331778,31778,18
18332256,32256,18
19337870,37870,19
18233804,33804,18
19337197,37197,19
19333168,33168,19
18336656,36656,18
1939163,9163,19
18331868,31868,18
18312114,12114,18
18342384,42384,18
18341864,41864,18
19337038,37038,19
18320253,20253,18
1823002,3002,18
18337868,37868,18
18335255,35255,18
18331875,31875,18
18342483,42483,18
1939205,9205,19
18322835,22835,18
18334535,34535,18
18337681,37681,18
18336638,36638,18
1833365,3365,18
1833746,3746,18
18341874,41874,18
18341349,41349,18
19337824,37824,19
18336624,36624,18
18334928,34928,18
18332259,32259,18
18247296,47296,18
18340498,40498,18
19340440,40440,19
1932070,2070,19
18325230,25230,18
18242565,42565,18
16349346,49346,16
18337662,37662,18
1933335,3335,19
18323248,23248,18
18340242,40242,18
18337123,37123,18
18234912,34912,18
18341820,41820,18
18338003,38003,18
18341350,41350,18
18320822,20822,18
19336895,36895,19
18337709,37709,18
18217929,17929,18
19337722,37722,19
18334916,34916,18
18349558,49558,18
19348919,48919,19
18341806,41806,18
18338523,38523,18
18342149,42149,18
1939210,9210,19
18343170,43170,18
18337298,37298,18
19324551,24551,19
18336636,36636,18
18237668,37668,18
18338305,38305,18
18331894,31894,18
18337633,37633,18
18334945,34945,18
18319530,19530,18
16349347,49347,16
19347451,47451,19
18338013,38013,18
19340399,40399,19
18337676,37676,18
18336620,36620,18
18238521,38521,18
1833118,3118,18
19218819,18819,19
18337640,37640,18
18335250,35250,18
18241123,41123,18
18337635,37635,18
1833386,3386,18
18341367,41367,18
18349548,49548,18
1832899,2899,18
18231869,31869,18
19334524,34524,19
18349685,49685,18
18341192,41192,18
19323465,23465,19
18343177,43177,18
18334915,34915,18
18336655,36655,18
19348917,48917,19
18336625,36625,18
18347741,47741,18
16349169,49169,16
19312122,12122,19
18319620,19620,18
18340763,40763,18
18339710,39710,18
18337127,37127,18
18336654,36654,18
18338004,38004,18
18226230,26230,18
1833020,3020,18
18345904,45904,18
18331864,31864,18
18333843,33843,18
19346026,46026,19
18334927,34927,18
19323932,23932,19
16349571,49571,16
18348531,48531,18
19345093,45093,19
18345918,45918,18
18338531,38531,18
18317949,17949,18
18331761,31761,18
18335257,35257,18
18336631,36631,18
18331820,31820,18
1939402,9402,19
18338301,38301,18
18342704,42704,18
18234924,34924,18
1822215,2215,18
18320254,20254,18
18337651,37651,18
18331906,31906,18
18337928,37928,18
18336643,36643,18
19340179,40179,19
18241112,41112,18
1939216,9216,19
19336616,36616,19
18343178,43178,18
19345258,45258,19
18342375,42375,18
18322876,22876,18
18334994,34994,18
18331865,31865,18
18348922,48922,18
18336619,36619,18
20322932,22932,20
19332765,32765,19
18349567,49567,18
18331777,31777,18
18212063,12063,18
18341875,41875,18
193905,905,19
18243192,43192,18
18333041,33041,18
18334991,34991,18
19338791,38791,19
19337815,37815,19
1822212,2212,18
18331874,31874,18
18340757,40757,18
18344313,44313,18
18331771,31771,18
18341516,41516,18
18338949,38949,18
1822958,2958,18
18311861,11861,18
20325466,25466,20
18313170,13170,18
18320005,20005,18
18338526,38526,18
19326144,26144,19
18340495,40495,18
18334883,34883,18
18337646,37646,18
1823021,3021,18
18342513,42513,18
1934756,4756,19
1832381,2381,18
1939165,9165,19
18341924,41924,18
18231722,31722,18
18343614,43614,18
18341757,41757,18
20322959,22959,20
18313894,13894,18
18343174,43174,18
18338304,38304,18
18343625,43625,18
19346020,46020,19
18341824,41824,18
1833748,3748,18
1833032,3032,18
18338535,38535,18
1833350,3350,18
18231723,31723,18
18249700,49700,18
18313661,13661,18
18326218,26218,18
18342401,42401,18
18342214,42214,18
18338536,38536,18
18337902,37902,18
18317934,17934,18
18341878,41878,18
18338570,38570,18
18241577,41577,18
18320251,20251,18
19326364,26364,19
18231724,31724,18
18231725,31725,18
18319619,19619,18
19337037,37037,19
18313103,13103,18
18338544,38544,18
1832406,2406,18
18320255,20255,18
18337654,37654,18
1822211,2211,18
18336627,36627,18
18339117,39117,18
1833531,3531,18
20322922,22922,20
18337670,37670,18
18341865,41865,18
18341348,41348,18
18338311,38311,18
19347457,47457,19
18339783,39783,18
18342486,42486,18
18343168,43168,18
18341869,41869,18
1832603,2603,18
18313601,13601,18
18313372,13372,18
1833854,3854,18
18331885,31885,18
19337164,37164,19
19231551,31551,19
18348921,48921,18
18326166,26166,18
18331902,31902,18
1834164,4164,18
19342696,42696,19
18333038,33038,18
18343636,43636,18
18341353,41353,18
18340245,40245,18
18340634,40634,18
18341867,41867,18
18334919,34919,18
18329034,29034,18
19343538,43538,19
18237667,37667,18
19326566,26566,19
19332449,32449,19
18337712,37712,18
1938393,8393,19
18341813,41813,18
18341374,41374,18
18319696,19696,18
18342481,42481,18
18326471,26471,18
1833867,3867,18
18338005,38005,18
19334521,34521,19
18341454,41454,18
18331817,31817,18
18313907,13907,18
18337674,37674,18
18334884,34884,18
18311515,11515,18
18341922,41922,18
19339469,39469,19
18332896,32896,18
18349524,49524,18
18334536,34536,18
18342541,42541,18
18331896,31896,18
19348763,48763,19
192876,876,19
18331816,31816,18
18313023,13023,18
18342179,42179,18
18349543,49543,18
18240497,40497,18
18337644,37644,18
18334887,34887,18
18218024,18024,18
18328391,28391,18
1833204,3204,18
18231726,31726,18
18334886,34886,18
18240650,40650,18
18341866,41866,18
18326232,26232,18
18349691,49691,18
18333289,33289,18
18242367,42367,18
18322871,22871,18
1934746,4746,19
18336475,36475,18
18331900,31900,18
18341805,41805,18
19327548,27548,19
18238008,38008,18
18333410,33410,18
18326234,26234,18
18331867,31867,18
19236149,36149,19
18349623,49623,18
18235251,35251,18
18333040,33040,18
18349527,49527,18
1934749,4749,19
1833186,3186,18
18338537,38537,18
18340246,40246,18
18348408,48408,18
18333412,33412,18
1833273,3273,18
18344410,44410,18
18333402,33402,18
1823414,3414,18
18337869,37869,18
18341811,41811,18
18331769,31769,18
18242420,42420,18
18220655,20655,18
18313368,13368,18
19321751,21751,19
19237048,37048,19
18322877,22877,18
18231853,31853,18
18342368,42368,18
18332899,32899,18
18249557,49557,18
19331639,31639,19
18342074,42074,18
18338255,38255,18
18317735,17735,18
18349537,49537,18
18341191,41191,18
192894,894,19
18336651,36651,18
18313010,13010,18
18341384,41384,18
18337929,37929,18
18341870,41870,18
18337678,37678,18
1823367,3367,18
18337652,37652,18
18331821,31821,18
19237539,37539,19
19311855,11855,19
18241111,41111,18
18337657,37657,18
18342463,42463,18
18337656,37656,18
18331903,31903,18
18323720,23720,18
18348404,48404,18
18349541,49541,18
19326140,26140,19
18313022,13022,18
18337939,37939,18
18331901,31901,18
1832918,2918,18
18341358,41358,18
1934735,4735,19
18337142,37142,18
1932066,2066,19
18333403,33403,18
18311118,11118,18
18341361,41361,18
18349516,49516,18
18331940,31940,18
18337673,37673,18
18342567,42567,18
18337661,37661,18
19334412,34412,19
18313906,13906,18
18341926,41926,18
18234922,34922,18
19342504,42504,19
18340238,40238,18
18341370,41370,18
1833375,3375,18
18338647,38647,18
1833127,3127,18
18338028,38028,18
1932080,2080,19
18341365,41365,18
18343900,43900,18
18222429,22429,18
1832881,2881,18
18338007,38007,18
18342459,42459,18
18342374,42374,18
18313576,13576,18
18334925,34925,18
18333808,33808,18
1833318,3318,18
19322116,22116,19
18238022,38022,18
18217926,17926,18
18338023,38023,18
18237645,37645,18
18341172,41172,18
18313370,13370,18
18337948,37948,18
19346955,46955,19
18313356,13356,18
18344922,44922,18
18313148,13148,18
19339468,39468,19
18336652,36652,18
18323251,23251,18
18342391,42391,18
18320307,20307,18
19339545,39545,19
18313171,13171,18
18338024,38024,18
18317936,17936,18
18341396,41396,18
18332914,32914,18
18341385,41385,18
18342472,42472,18
18338547,38547,18
18337647,37647,18
1823307,3307,18
18237632,37632,18
19336874,36874,19
18338524,38524,18
18332257,32257,18
18324857,24857,18
18241341,41341,18
18320412,20412,18
18313903,13903,18
18349618,49618,18
19334598,34598,19
19336680,36680,19
18342512,42512,18
18320680,20680,18
18342399,42399,18
1833222,3222,18
1833873,3873,18
18337636,37636,18
18319695,19695,18
18337933,37933,18
18341923,41923,18
18337022,37022,18
1833116,3116,18
19338833,38833,19
19334519,34519,19
18313654,13654,18
18313357,13357,18
18337124,37124,18
18331873,31873,18
18337643,37643,18
18241345,41345,18
18337671,37671,18
19336661,36661,19
18313371,13371,18
18337021,37021,18
18242002,42002,18
18249616,49616,18
1833839,3839,18
19348778,48778,19
18313515,13515,18
18317931,17931,18
1822202,2202,18
18326233,26233,18
18342475,42475,18
19333157,33157,19
18313161,13161,18
18349686,49686,18
18341862,41862,18
18241113,41113,18
18341807,41807,18
1823332,3332,18
18313360,13360,18
19319337,19337,19
18341818,41818,18
18312597,12597,18
18337023,37023,18
18246239,46239,18
18313351,13351,18
18341377,41377,18
19348904,48904,19
18341366,41366,18
18337958,37958,18
18343179,43179,18
18342478,42478,18
19333729,33729,19
1832987,2987,18
18322881,22881,18
18333901,33901,18
18240232,40232,18
1833763,3763,18
1936001,6001,19
18334995,34995,18
18349628,49628,18
18337930,37930,18
18341359,41359,18
18340658,40658,18
18319593,19593,18
18232906,32906,18
18340441,40441,18
18326231,26231,18
18343144,43144,18
18242500,42500,18
1833128,3128,18
1832945,2945,18
18333039,33039,18
18313652,13652,18
1822992,2992,18
18349625,49625,18
18334961,34961,18
19348914,48914,19
1938390,8390,19
19327564,27564,19
18319589,19589,18
18240489,40489,18
18233398,33398,18
18332911,32911,18
18338026,38026,18
18334986,34986,18
18341873,41873,18
18313358,13358,18
18333406,33406,18
18342052,42052,18
19332769,32769,19
18322581,22581,18
18323249,23249,18
1833385,3385,18
18331762,31762,18
18237921,37921,18
18348409,48409,18
19348918,48918,19
18313373,13373,18
19327570,27570,19
18348920,48920,18
18313660,13660,18
18341877,41877,18
19332771,32771,19
19345259,45259,19
18333518,33518,18
18337938,37938,18
18336633,36633,18
18333404,33404,18
18314485,14485,18
18237927,37927,18
18338310,38310,18
18337934,37934,18
1832947,2947,18
18317106,17106,18
19332763,32763,19
18341368,41368,18
18336847,36847,18
18343208,43208,18
18322866,22866,18
18337672,37672,18
1934386,4386,19
18317967,17967,18
18337936,37936,18
18349539,49539,18
18242071,42071,18
18325781,25781,18
18234911,34911,18
18323041,23041,18
18231850,31850,18
18340494,40494,18
18341373,41373,18
18338033,38033,18
18242064,42064,18
18317933,17933,18
18335247,35247,18
18332909,32909,18
18342068,42068,18
19338289,38289,19
18338540,38540,18
18342072,42072,18
18232903,32903,18
18342203,42203,18
18341388,41388,18
18320499,20499,18
18249510,49510,18
18335246,35246,18
18338534,38534,18
18338199,38199,18
19346326,46326,19
18337660,37660,18
18232895,32895,18
18245114,45114,18
18341347,41347,18
18334533,34533,18
18317930,17930,18
18240716,40716,18
18329021,29021,18
18317232,17232,18
18341919,41919,18
18349530,49530,18
18341383,41383,18
1823776,3776,18
18338010,38010,18
18345513,45513,18
18336635,36635,18
18329017,29017,18
18313488,13488,18
1833311,3311,18
18241342,41342,18
19337036,37036,19
18229016,29016,18
18342364,42364,18
18349533,49533,18
18341346,41346,18
1833870,3870,18
18341363,41363,18
18313359,13359,18
18338011,38011,18
18231717,31717,18
18313655,13655,18
18313150,13150,18
18337901,37901,18
18342371,42371,18
18349544,49544,18
18333007,33007,18
18341387,41387,18
18341369,41369,18
19338841,38841,19
18319532,19532,18
18231859,31859,18
18313159,13159,18
18343175,43175,18
18332239,32239,18
18337677,37677,18
18313152,13152,18
1822965,2965,18
18342985,42985,18
18341390,41390,18
18242349,42349,18
1832213,2213,18
18345586,45586,18
19338282,38282,19
18342394,42394,18
18323718,23718,18
18349633,49633,18
18341386,41386,18
18341352,41352,18
18338415,38415,18
18341819,41819,18
18333809,33809,18
18341921,41921,18
18341362,41362,18
18317966,17966,18
19323247,23247,19
18336641,36641,18
18313172,13172,18
18337301,37301,18
18341372,41372,18
18342423,42423,18
18341354,41354,18
18342069,42069,18
18241393,41393,18
18238001,38001,18
18338571,38571,18
18332908,32908,18
18341425,41425,18
18342705,42705,18
18314486,14486,18
18342428,42428,18
18337873,37873,18
19333166,33166,19
18343171,43171,18
18349617,49617,18
18341371,41371,18
18336642,36642,18
18341453,41453,18
18338002,38002,18
18332905,32905,18
19348960,48960,19
18343191,43191,18
18341455,41455,18
18338545,38545,18
18342070,42070,18
18342473,42473,18
18349619,49619,18
18340649,40649,18
18331895,31895,18
18336653,36653,18
18332913,32913,18
18242355,42355,18
19321781,21781,19
18349626,49626,18
18331814,31814,18
18349631,49631,18
18341357,41357,18
18338551,38551,18
18311107,11107,18
18342496,42496,18
18338314,38314,18
1933753,3753,19
18331770,31770,18
18342377,42377,18
18336650,36650,18
18323719,23719,18
18342564,42564,18
18341871,41871,18
18339711,39711,18
18349627,49627,18
18313843,13843,18
18341452,41452,18
18242400,42400,18
192884,884,19
18341822,41822,18
1832895,2895,18
18338306,38306,18
18337653,37653,18
18343195,43195,18
18349632,49632,18
18332238,32238,18
18329229,29229,18
18341825,41825,18
1832910,2910,18
18343197,43197,18
18342403,42403,18
1832373,2373,18
18249711,49711,18
18340234,40234,18
1833389,3389,18
18343206,43206,18
18340648,40648,18
1833370,3370,18
18332787,32787,18
18342226,42226,18
18322872,22872,18
18324175,24175,18
18320618,20618,18
18337659,37659,18
18242456,42456,18
18341364,41364,18
1833295,3295,18
18349536,49536,18
18332788,32788,18
18333405,33405,18
18328392,28392,18
18334534,34534,18
18342458,42458,18
18317932,17932,18
18338012,38012,18
18349532,49532,18
18337679,37679,18
18342027,42027,18
18317937,17937,18
18318714,18714,18
18345511,45511,18
18342490,42490,18
18341823,41823,18
18337649,37649,18
18349607,49607,18
18342003,42003,18
18222148,22148,18
18324210,24210,18
18338029,38029,18
18342540,42540,18
18341355,41355,18
18243159,43159,18
18337639,37639,18
18349608,49608,18
18313575,13575,18
18337650,37650,18
18337757,37757,18
18342563,42563,18
18341379,41379,18
18342373,42373,18
18319588,19588,18
18332912,32912,18
18333917,33917,18
18240493,40493,18
1833218,3218,18
18314312,14312,18
18332827,32827,18
18342378,42378,18
18333407,33407,18
18338309,38309,18
18337932,37932,18
18322878,22878,18
18340496,40496,18
18343679,43679,18
18341376,41376,18
18241451,41451,18
18342395,42395,18
1833257,3257,18
18342560,42560,18
18337935,37935,18
18331813,31813,18
18341381,41381,18
18331806,31806,18
18342461,42461,18
1833859,3859,18
1823829,3829,18
18313349,13349,18
18341395,41395,18
18323042,23042,18
18231720,31720,18
18313657,13657,18
18342476,42476,18
18234923,34923,18
18333408,33408,18
18349636,49636,18
18313656,13656,18
18349620,49620,18
18336621,36621,18
18342488,42488,18
18333810,33810,18
18332897,32897,18
18231898,31898,18
18331866,31866,18
18342502,42502,18
18335237,35237,18
18333811,33811,18
18338546,38546,18
18349624,49624,18
18231718,31718,18
1822197,2197,18
18320657,20657,18
18343500,43500,18
18241344,41344,18
18331811,31811,18
1833089,3089,18
18341428,41428,18
18340233,40233,18
18343172,43172,18
18341417,41417,18
18337945,37945,18
18336657,36657,18
18231854,31854,18
18349629,49629,18
1822210,2210,18
18338569,38569,18
1833227,3227,18
18337125,37125,18
18331897,31897,18
18313847,13847,18
18318053,18053,18
18338552,38552,18
1833752,3752,18
18335249,35249,18
18338312,38312,18
1833360,3360,18
1833357,3357,18
18341169,41169,18
1833459,3459,18
18345512,45512,18
18341360,41360,18
18344921,44921,18
18338009,38009,18
18240651,40651,18
18343166,43166,18
18338027,38027,18
18349621,49621,18
18343167,43167,18
18338522,38522,18
18337634,37634,18
1823141,3141,18
18331870,31870,18
18332898,32898,18
18331773,31773,18
18241281,41281,18
18341920,41920,18
18333401,33401,18
18334957,34957,18
18313145,13145,18
18333918,33918,18
18241343,41343,18
18338308,38308,18
18338548,38548,18
18340239,40239,18
18340652,40652,18
18340646,40646,18
18323083,23083,18
18313653,13653,18
18333409,33409,18
18341579,41579,18
18341351,41351,18
18341422,41422,18
18249622,49622,18
18249630,49630,18
